PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Activity Summary,Antagonist Activity,Antagonist Potency (uM),Antagonist Efficacy (%),Viability Activity,Viability Potency (uM),Viability Efficacy (%),Sample Source
5279,144210778,9956127,C1[C@H]([C@H](C2=C(O1)C=CC(=C2)OCC3=NC4=C(S3)C=CC(=C4)F)O)CC5=CC(=CC=C5)C(=O)O,Inactive,0,,,inactive,inactive,,0,inconclusive agonist,,,Pfizer
5280,144210779,60196413,CCOC1=CC=CC(=C1)C2(CCC(CC2)C)N3CCN(CC3)C4=CC=CC=C4.CS(=O)(=O)O,Inactive,0,,,inactive,inactive,,0,inactive,,0,Pfizer
5281,144210780,9910393,CC(C)(C1=COC(=C1)S(=O)(=O)NC(=O)NC2=C3CCCC3=CC4=C2CCC4)O,Inactive,0,,,inactive,inactive,,0,inactive,,0,Pfizer
5282,144210783,9828356,CC1=NOC(=C1)COC2=C(C=C(C=C2)Cl)CNC3=C4C(=NC=N3)N(C=N4)[C@H]5[C@@H]([C@@H]([C@H](O5)C(=O)NC)N)O,Inactive,0,,,inactive,inactive,,0,inactive,,0,Pfizer
5283,144210786,9867257,C1CCC(C1)(C2=CC3=C(C=C2)[C@@H]([C@H](CO3)CC4=CC=C(C=C4)C5=CC=CC=C5)O)C(=O)O,Inactive,0,,,inactive,inactive,,0,inactive,,0,Pfizer
5284,144210792,3073,CC(C)OP(=O)(C)OC(C)C,Inactive,0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
5285,144210794,92299,CC(C)N(CC1=CC=CC=C1)C(=O)C(C)(C)C,Inactive,0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
5286,144210797,11813,CC1=C(C=CC=C1[N+](=O)[O-])[N+](=O)[O-],Inactive,0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
5287,144210798,9154,C1=CC=C2C(=C1)C3=CC=CC4=C3C2=CC=C4,Inactive,0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
5288,144210800,38852,C[C@](CC1=CC(=C(C=C1)O)O)(C(=O)O)N.C[C@](CC1=CC(=C(C=C1)O)O)(C(=O)O)N.O.O.O,Inactive,0,,,inactive,inactive,,0,inconclusive antagonist,72.4322,-60.1495,SIGMA
5289,144210801,6251,C([C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)O,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5290,144210802,15797,CCCCCCCCOC1=CC(=C(C=C1)C(=O)C2=CC=CC=C2)O,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5291,144210803,11006,CCCCCCCCCCCCCCCC,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5292,144210806,6252,C1=CN(C(=O)N=C1N)[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)O.Cl,Inactive,0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
5293,144210810,31222,C1=CC=C(C=C1)NNC2=CC=CC=C2,Inactive,0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
5294,144210812,5641,CCOC(=O)N,Inactive,0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
5295,144210813,2272,C1=CC=C(C=C1)N=NC2=CC=CC=C2,Inactive,0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
5296,144210815,667493,CC1=CC(=O)NC(=S)N1,Inactive,0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
5297,144210816,62485,CC(C)(C)CC(C)(C)C1=CC(=C(C=C1)O)N2N=C3C=CC=CC3=N2,Inactive,0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
5298,144210819,6895,C1=CC(=C(C(=C1)Cl)Cl)Cl,Inactive,0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
5299,144210820,4101,C1N2CN3CN1CN(C2)C3,Inactive,0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
5300,144210822,8289,C1=CC=C(C=C1)OP(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3,Inactive,0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
5301,144210823,7270,C1=C(C(=CC(=C1Cl)Cl)Cl)Cl,Inactive,0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
5302,144210825,10332,CC1=CC(=C(C=C1)N)N,Inactive,0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
5303,144210826,7416,C1=CC=C(C=C1)[N+](=O)[O-],Inactive,0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
5304,144210827,8189,COCCOCCOCCOC,Inactive,0,,,inactive,inactive,,0,inactive,,0,Acros
5305,144210828,8698,CCCCOC(=O)C1=CC=CC=C1,Inactive,0,,,inactive,inactive,,0,inactive,,0,Acros
5306,144210829,7705,CCCCC1=CC=CC=C1,Inactive,0,,,inactive,inactive,,0,inactive,,0,Acros
5307,144210830,7565,C1=CC=C(C=C1)OC2=CC=C(C=C2)Br,Inactive,0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
5308,144210831,7603,CCNC1=CC=CC(=C1)C,Inactive,0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
5309,144210832,8115,C(CCl)OCCCl,Inactive,0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
5310,144210833,12560,CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O,Inactive,0,,,inactive,inactive,,0,inactive,,0,Acros
5311,144210836,51556,CS(=O)(=O)NC(=O)C1=C(C=CC(=C1)OC2=C(C=C(C=C2)C(F)(F)F)Cl)[N+](=O)[O-],Inactive,0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
5312,144210837,69537,C(CO)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,Inactive,0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
5313,144210838,5144,C=CCC1=CC2=C(C=C1)OCO2,Inactive,0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
5314,144210839,133914,CCCCCCOC(=O)CC(CC(=O)OCCCCCC)(C(=O)OCCCCCC)OC(=O)CCC,Inactive,0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
5315,144210840,8437,C1=CC=C(C=C1)C(=O)OCCOCCOC(=O)C2=CC=CC=C2,Inactive,0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
5316,144210841,75516,CCCCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCCCC,Inactive,0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
5317,144210842,243694,C1=CC=C(C=C1)C(=O)OCCCCCOC(=O)C2=CC=CC=C2,Inactive,0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
5318,144210843,261668,C1=CC=C(C=C1)C(=O)OCCCCCCOC(=O)C2=CC=CC=C2,Inactive,0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
5319,144210845,7618,C(CO)N(CCO)CCO,Inactive,0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
5320,144210846,91500,[As]#[In],Inactive,0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
5321,144210847,22420,C1CNP(=O)(OC1)N(CCCl)CCCl.O,Inactive,0,,,inactive,inactive,,0,inconclusive agonist,,,LightBiologicals
5322,144210848,33599,CC(C)CCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC(C)C,Inactive,0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
5323,144210849,54678486,CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O,Inactive,0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
5324,144210850,1349907,CN1C=CNC1=S,Inactive,0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
5325,144210851,5921,CCN(CC)N=O,Inactive,0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
5326,144210853,12391,CCCCCCCCCCCCCCC,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5327,144210856,8209,CCCCCCCCCCCCCCO,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5328,144210858,7366,CC(C)(C)C1=CC=CC=C1,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5329,144210859,5339,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N=NC3=CC(=C(C=C3)O)C(=O)O,Inactive,0,,,inactive,inactive,,0,active antagonist,28.3743,-56.604,SIGMA
5330,144210860,643820,CC(=CCC/C(=C\CO)/C)C,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5331,144210863,8170,CCCCCCOCCO,Inactive,0,,,inactive,inactive,,0,inactive,,0,TCI
5332,144210864,82190,CCC12COCN1COC2,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5333,144210865,11169,C[Si]1(O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)C,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5334,144210867,8346,CCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5335,144210868,136122621,C[C@H]1/C=C\C=C(/C(=O)NC2=C(C(=C3C(=C2O)C(=C(C4=C3C(=O)[C@](O4)(OC=C[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)/C=N/N5CCN(CC5)C)\C,Inactive,0,,,inactive,inactive,,0,active antagonist,14.9454,-96.0498,SIGMA
5336,144210869,7615,CC(CN(CCN(CC(C)O)CC(C)O)CC(C)O)O,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5337,144210870,12397,CCCCCCCCCCCCCCCO,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5338,144210871,16013,C1=CC(=CC=C1N=NC2=C(NN(C2=O)C3=CC=C(C=C3)S(=O)(=O)[O-])C(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+].[Na+],Inactive,0,,,inactive,inactive,,0,active antagonist,43.6579,-94.2418,SIGMA
5339,144210872,8139,CCCCCCCCCCCC(=O)OC,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5340,144210873,23667548,C([C@@H]([C@@H]1C(=C(C(=O)O1)O)[O-])O)O.[Na+],Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5341,144210874,8091,CCCCCCCC(=O)OC,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5342,144210875,2955,C1=CC(=CC=C1N)S(=O)(=O)C2=CC=C(C=C2)N,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5343,144210877,21277,C1=CC(=CC=C1C(Cl)(Cl)Cl)Cl,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5344,144210879,5281,CCCCCCCCCCCCCCCCCC(=O)O,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5345,144210880,13,C1=CC(=C(C=C1Cl)Cl)Cl,Inactive,0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
5346,144210881,7641,CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,Inactive,0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
5347,144210882,6537503,CCC(O)OC(CC)O,Inactive,0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
5348,144210884,7668,CCCC1=CC=CC=C1,Inactive,0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
5349,144210885,7934,CC1=CC(=CC=C1)N,Inactive,0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
5350,144210886,7061,CCN(CC)C1=CC=CC=C1,Inactive,0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
5351,144210887,22833331,CCC(O)OCCCOC,Inactive,0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
5352,144210889,6853,C1C2=CC=CC=C2C3=CC=CC=C31,Inactive,0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
5353,144210890,995,C1=CC=C2C(=C1)C=CC3=CC=CC=C32,Inactive,0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
5354,144210891,6838,C1=CC=C(C=C1)N(C2=CC=CC=C2)N=O,Inactive,0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
5355,144210892,135398739,C1C[C@@H](O[C@@H]1CO)N2C=NC3=C2N=CNC3=O,Inactive,0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
5356,144210894,11107,C1=CN=CC=C1C2=CC=NC=C2,Inactive,0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
5357,144210895,35370,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-],Inactive,0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
5358,144210897,5426,C1CC(=O)NC(=O)C1N2C(=O)C3=CC=CC=C3C2=O,Inactive,0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
5359,144210898,3365,C1=CC(=C(C=C1F)F)C(CN2C=NC=N2)(CN3C=NC=N3)O,Inactive,0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
5360,144210900,18283,CC1=CN(C(=O)NC1=O)[C@H]2C=C[C@H](O2)CO,Inactive,0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
5361,144210905,8630,C1=C(C=C(C(=C1C(=O)O)Cl)N)Cl,Inactive,0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
5362,144210908,32518,CCCCCCCCCCCCCN1CC(OC(C1)C)C,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5363,144210909,16945,C12(C3(C4(C5(C3(C(C1(C5(C2(C4(Cl)Cl)Cl)Cl)Cl)(Cl)Cl)Cl)Cl)Cl)Cl)Cl,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5364,144210910,24180686,CCCCCCCCCC(CC)C1=CC=C(C=C1)S(=O)(=O)O.C(CO)N(CCO)CCO,Inactive,0,,,inactive,inactive,,0,inactive,,0,ChemService
5365,144210913,20279,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C(N=C(N=C32)Cl)N)CO)O,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5366,144210914,8098,CC(=O)OCCOCCOCCOC(=O)C,Inactive,0,,,inactive,inactive,,0,inactive,,0,TCI
5367,144210917,7642,CCCCC(CC)COC(=O)CCCCCCCC(=O)OCC(CC)CCCC,Inactive,0,,,inactive,inactive,,0,inactive,,0,TCI
5368,144210918,54680782,C[C@@]1([C@H]2[C@@H]([C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O)O.Cl,Inactive,0,,,inactive,inactive,,0,inconclusive agonist,,,SIGMA
5369,144210920,3121,CCCC(CCC)C(=O)O,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5370,144210921,443755,C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.O.[Na+],Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5371,144210922,7670,CCNC1=CC=CC=C1,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5372,144210924,75066,CC(=C)C(=O)OCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5373,144210926,74888,C(CI)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5374,144210927,19539,C1=CC=C(C=C1)OC2=CC=CC(=C2)C(=O)O,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5375,144210929,6782,CC(C)COC(=O)C1=CC=CC=C1C(=O)OCC(C)C,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5376,144210931,18725,CCCCC(CC)COC(=O)C1=CC(=C(C=C1)C(=O)OCC(CC)CCCC)C(=O)OCC(CC)CCCC,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5377,144210932,854019,CN1[C@@H](CCC1=O)C2=CN=CC=C2,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5378,144210933,67818,C(=O)(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5379,144210936,17356,C1CCC(CC1)SSC2CCCCC2,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5380,144210937,1345,CCC(C)N(C)C(=O)C1=CC2=CC=CC=C2C(=N1)C3=CC=CC=C3Cl,Inactive,0,,,inactive,inactive,,0,inconclusive antagonist,31.4056,-39.3964,SIGMA
5381,144210939,13089,C1=CC=C(C(=C1)C(C2=CC=C(C=C2)Cl)C(Cl)(Cl)Cl)Cl,Inactive,0,,,inactive,inactive,,0,inactive,,0,ChemService
5382,144210940,2566,CC1(CC2=C(O1)C(=CC=C2)OC(=O)NC)C,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5383,144210941,727,C1(C(C(C(C(C1Cl)Cl)Cl)Cl)Cl)Cl,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5384,144210944,169371,C1=CC(=CC=C1C(=O)N[C@@H](CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=NC(=N3)N)N,Inactive,0,,,inactive,inactive,,0,active agonist,12.7721,82.3701,SIGMA
5385,144210945,96088,C1C2=C(C=C(C=C2)O)C3=CC=CC=C31,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5386,144210947,20725980,CCCCCCC(CCCCCCCCCCC(=O)OCC(COC(=O)C)OC(=O)C)OC(=O)C,Inactive,0,,,inactive,inactive,,0,inactive,,0,Grinstad
5387,144210950,14184,CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2.Cl,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5388,144210951,5694,CC1=C(C(=CC=C1)NC2=CC(=NC(=N2)SCC(=O)O)Cl)C,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5389,144210953,6497,COS(=O)(=O)OC,Inactive,0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
5390,144210954,174,C(CO)O,Inactive,0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
5391,144210955,11524680,CC(C)CCCCCCOC(=O)C1CCCCC1C(=O)OCCCCCCC(C)C,Inactive,0,,,inactive,inactive,,0,inactive,,0,BASF
5392,144210956,104635,CC(C)CCCCCCOC(=O)C1=CC(=C(C=C1)C(=O)OCCCCCCC(C)C)C(=O)OCCCCCCC(C)C,Inactive,0,,,inactive,inactive,,0,inactive,,0,EPA
5393,144210957,6960,CCCCCCCCOC(=O)C1=CC(=C(C=C1)C(=O)OCCCCCCCC)C(=O)OCCCCCCCC,Inactive,0,,,inactive,inactive,,0,inactive,,0,EPA
5394,144210958,24814,Cl[Sb](Cl)Cl,Inactive,0,,,inactive,inactive,,0,inactive,,0,Acros
5395,144210959,5125,CCCCSP(=O)(SCCCC)SCCCC,Inactive,0,,,inactive,inactive,,0,inactive,,0,ChemService
5396,144210960,24915,CCCC(=O)OC(C)(C)CC1=CC=CC=C1,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5397,144210966,14106,C1CC(CCC1C(=O)O)C(=O)O,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5398,144210971,9963,C1=CC(=CC(=C1)C(F)(F)F)C(=O)O,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5399,144210975,3346,CC1=C(C=CC(=C1)OP(=S)(OC)OC)SC,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5400,144210976,67437,C1CCOC2(C1)CCCCO2,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5401,144210977,6740,CC1=C(C=CC=C1Cl)[N+](=O)[O-],Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5402,144210978,3030,COC1=C(C=CC(=C1C(=O)O)Cl)Cl,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5403,144210979,21954,C1=CC(=O)NNC1=O,Inactive,0,,,inactive,inactive,,0,inactive,,0,Enamine
5404,144210980,991,CCOP(=S)(OCC)OC1=CC=C(C=C1)[N+](=O)[O-],Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5405,144210981,7624,CCCCCCCCCCCCN(CCCCCCCCCCCC)CCCCCCCCCCCC,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5406,144210982,17891,COC(=O)CC1=CC=CC2=CC=CC=C21,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5407,144210983,13263,CCNC1=NC(=NC(=N1)SC)NC(C)C,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5408,144210984,15765,CC1=NC(=CC=C1)N,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5409,144210987,7617,C=CCN(CC=C)CC=C,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5410,144210991,7017,C1=CC=C(C=C1)C2=CC=CC=C2O,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5411,144210992,60995,COC(CC1=CC=CC=C1)OC,Inactive,0,,,inactive,inactive,,0,inconclusive agonist,,,LightBiologicals
5412,144210993,7542,CC(C(=O)O)OC1=CC(=CC=C1)Cl,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5413,144210996,54680691,C[C@@]1([C@H]2[C@@H]([C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O)O.O.O,Inactive,0,,,inactive,inactive,,0,inconclusive antagonist,71.9894,-27.6323,SIGMA
5414,144210997,5364079,CCNC(=O)NC(=O)/C(=N/OC)/C#N,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5415,144210998,15575641,CCCOC(=O)NCCCN(C)C.Cl,Inactive,0,,,inactive,inactive,,0,inactive,,0,Chemservice
5416,144210999,113606,CCC1=CC(=C(N=C1)C(=O)O)C(=O)O,Inactive,0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
5417,144211002,91773,CCC1=CC=C(C=C1)C(=O)NN(C(=O)C2=CC(=CC(=C2)C)C)C(C)(C)C,Inactive,0,,,inactive,inactive,,0,active antagonist,5.66142,-81.3471,SIGMA
5418,144211004,7476,CC(=O)C1=CC=C(C=C1)OC,Inactive,0,,,inactive,inactive,,0,inactive,,0,Acros
5419,144211006,7601,C1=CC=C(C=C1)CCOC(=O)CC2=CC=CC=C2,Inactive,0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
5420,144211008,40326,CC1(C(C1C(=O)OCC2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5421,144211009,26989,CCCC(C)C(CC)O,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5422,144211010,12586,C1COCO1,Inactive,0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
5423,144211013,73672,CCC(C)(CC)C1=NOC(=C1)NC(=O)C2=C(C=CC=C2OC)OC,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5424,144211015,182951,CCOC(=O)COC1=C(C=C(C(=C1)C2=NN(C(=C2Cl)OC(F)F)C)F)Cl,Inactive,0,,,inactive,inactive,,0,inactive,,0,Wako
5425,144211017,21803,COP(=S)(OC)OC1=NC(=C(C=C1Cl)Cl)Cl,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5426,144211019,13905,CCNC1=NC(=NC(=N1)SC)NCC,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5427,144211020,51346588,C1=CC2=C(C=CC=C2S(=O)(=O)[O-])C(=C1)S(=O)(=O)[O-].O.[Na+].[Na+],Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5428,144211021,23662264,C1=C(C(=CC(=C1Cl)Cl)Cl)[O-].[Na+],Inactive,0,,,inactive,inactive,,0,inactive,,0,TCI
5429,144211024,7479,CN(C)C1=CC=C(C=C1)C=O,Inactive,0,,,inactive,inactive,,0,inactive,,0,Acros
5430,144211026,638014,CC1=C(C(CCC1)(C)C)/C=C/C(=O)C,Inactive,0,,,inactive,inactive,,0,inactive,,0,Enamine
5431,144211027,521998,CC1=CC=C(C=C1)S(=O)(=O)O.O,Inactive,0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
5432,144211028,7793,C[C@@H](CCC=C(C)C)CCO,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5433,144211029,326,CC(C)C1=CC=C(C=C1)C=O,Inactive,0,,,inactive,inactive,,0,inactive,,0,Enamine
5434,144211031,8827,C(NC(=O)NCO)O,Inactive,0,,,inactive,inactive,,0,inconclusive agonist,,,SIGMA
5435,144211032,16562,CN(C)C(=O)NC1=CC=CC(=C1)C(F)(F)F,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5436,144211034,76748,CC1=C(C=CC(=C1)Cl)OC,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5437,144211036,6432705,[Cu+].[I-],Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5438,144211038,15546,C1=CC=C(C=C1)N2C(=O)C(=C(C=N2)N)Cl,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5439,144211039,91768,CC(C)[C@H](C(=O)OC(C#N)C1=CC(=CC=C1)OC2=CC=CC=C2)NC3=C(C=C(C=C3)C(F)(F)F)Cl,Inactive,0,,,inactive,inactive,,0,inactive,,0,Crescent
5440,144211041,92431,C[C@H](C(=O)OCC#C)OC1=CC=C(C=C1)OC2=C(C=C(C=N2)Cl)F,Inactive,0,,,inactive,inactive,,0,inactive,,0,AK Scientific
5441,144211043,16760189,CC1=NC(=NC(=N1)OC)NC(=O)[N-]S(=O)(=O)C2=C(C=CC(=C2)I)C(=O)OC.[Na+],Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5442,144211048,30479,CC(C)(C)C1=NN=C(N(C1=O)N)SC,Inactive,0,,,inactive,inactive,,0,inactive,,0,Enamine
5443,144211051,25152,C1=CC=C2C(=C1)C(=O)C(C2=O)C3=NC4=CC=CC=C4C(=C3O)Br,Inactive,0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
5444,144211052,20392,COC(=O)C1=CC=CC=C1C(=O)O,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5445,144211053,24180709,CNC(=S)[S-].O.O.O.[Na+],Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5446,144211054,7555,C=CCOC1=NC(=NC(=N1)OCC=C)OCC=C,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5447,144211055,91739,C1=CC(=C(C2=NC=C(C=C21)Cl)C(=O)O)Cl,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5448,144211056,17581,COC1=CC(=C(C=C1Cl)OC)Cl,Inactive,0,,,inactive,inactive,,0,inactive,,0,ChemService
5449,144211057,4096,COP(=O)(N)SC,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
5450,144211058,7506,C1=CN=CC=C1C#N,Inactive,0,,,inactive,inactive,,0,inactive,,0,SIGMA
