preprocessedSmiles,PUBCHEM_SID,PUBCHEM_ACTIVITY_OUTCOME
CC(C)OC(=O)c1cc2c(OCC(O)CNC(C)(C)C)cccc2[nH]1,144207132.0,Inactive
CC#CCC(C)[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)C[C@H]2C[C@H]1O,144207135.0,Inactive
O=C(O)Cc1ccc(OCCNC[C@H](O)c2ccccc2)cc1,144207136.0,Inactive
CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC=C(c5cccnc5)[C@@]4(C)CC[C@@H]32)C1,144207138.0,Inactive
CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O[C@@H]2CC[C@H](N(C)C)[C@@H](C)O2)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1OC(C)=O,144207139.0,Inactive
CC(=O)Nc1ccc(S(=O)(=O)Nc2cc(C)on2)cc1,144207140.0,Inactive
COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)CC(C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC,144207141.0,Inactive
CCCN(CCC)C(=O)Cc1c(-c2ccc(Cl)cc2)nc2ccc(Cl)cn12,144207142.0,Inactive
CN1C[C@H]2c3ccccc3Oc3ccc(Cl)cc3[C@@H]2C1,144207145.0,Inactive
NC(=O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,144207151.0,Inactive
CC1(C)N=C(N)N=C(N)N1c1ccc(Cl)cc1,144207152.0,Inactive
N=C(N)c1ccc(OCCCOc2ccc(C(=N)N)cc2Br)c(Br)c1,144207153.0,Inactive
C[N+](C)(CCOc1ccccc1)Cc1cccs1,144207154.0,Inactive
CN1[C@H]2CCC[C@@H]1CC(NC(=O)c1nn(C)c3ccccc13)C2,144207156.0,Inactive
O=P1(N(CCCl)CCCl)NC(OO)CCO1,144207157.0,Inactive
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,144207158.0,Inactive
CN(C(=O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,144207160.0,Inactive
Cc1ccc(C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2)cc1,144207164.0,Inactive
CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1,144207166.0,Inactive
NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O,144207168.0,Inactive
CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O,144207169.0,Inactive
CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2,144207170.0,Inactive
O=S(O)OC[C@H]1O[C@H](O[C@]2(COS(=O)O)O[C@H](COS(=O)O)[C@@H](OS(=O)O)[C@@H]2OS(=O)O)[C@H](OS(=O)O)[C@@H](OS(=O)O)[C@@H]1OS(=O)O,144207173.0,Inactive
CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)ccc1OC,144207174.0,Inactive
CCCCCCCC(=O)CC[C@H]1[C@H](O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)OC(C)C,144207178.0,Inactive
CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(N)=O)[C@H](O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,144207181.0,Inactive
CCOC(=O)CNC(C(=O)N1CCC1C(=O)NCc1ccc(C(N)=NO)cc1)C1CCCCC1,144207182.0,Inactive
CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2,144207183.0,Inactive
CSc1ccc(C=C2C(C)=C(CC(=O)O)c3cc(F)ccc32)cc1,144207185.0,Inactive
CCCCCCCCCCCCCCCC(=O)OCC(O)c1oc(O)c(O)c1O,144207186.0,Inactive
CC(=CC1=C2C(C)C[C@@H](O)C2[C@H](C)CC1)C(=O)O,144207218.0,Inactive
O=C1OC(=O)c2c(Br)c(Br)c(Br)c(Br)c21,144207254.0,Inactive
COc1cc2c(cc1OC)-c1cc3ccc(OC)c(OC)c3c[n+]1CC2,144207257.0,Inactive
CCCCOC(=O)c1ccccc1C(=O)OCC(CC)CCCC,144207259.0,Inactive
Nc1c(Br)cc([N+](=O)[O-])cc1[N+](=O)[O-],144207268.0,Inactive
CC1(C)C(/C=C(\Cl)C(F)(F)F)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,144207305.0,Inactive
CCCCCCCC/C=C\CCCCCCCCO,144207309.0,Inactive
C=CC(C)(O)CCCC(C)CCCC(C)CCCC(C)C,144207337.0,Inactive
Brc1ccc(Oc2cc(Br)c(Br)cc2Br)c(Br)c1,144207354.0,Inactive
Clc1cnc(Oc2ccc(Oc3ncc(Cl)cc3Cl)cc2)c(Cl)c1,144207366.0,Inactive
Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)c(Cl)c1Cl,144207381.0,Inactive
BrC(Br)Br,144207387.0,Inactive
O=C(O)CC(NC(=O)OCc1ccccc1)C(=O)O,144207409.0,Inactive
CCCCN(CCCC)c1ccc(C(=O)c2ccccc2C(=O)O)c(O)c1,144207411.0,Inactive
CCCCCCCC/C=C\CCCCCCCC(=O)OCCOC(=O)CCCCCCC/C=C\CCCCCCCC,144207422.0,Inactive
CCCCCCCC/C=C\CCCCCCCC(=O)OC,144207423.0,Inactive
CCOP(=O)(OCC)SCCSCC,144207437.0,Inactive
CC(C)C(Nc1ccc(C(F)(F)F)cc1Cl)C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,144207443.0,Inactive
COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2Cl)n1,144207453.0,Inactive
ClC(Cl)(Cl)c1ccc(C(Cl)(Cl)Cl)cc1,144207455.0,Inactive
CC(CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,144207456.0,Inactive
O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1,144207466.0,Inactive
CNC.O=C(O)COc1ccc(Cl)cc1Cl,144207500.0,Inactive
COc1ccc(CCC(=O)c2c(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)cc2O)cc1O,144207501.0,Inactive
Brc1cc(Oc2cc(Br)c(Br)c(Br)c2Br)c(Br)c(Br)c1Br,144207510.0,Inactive
CC(C)COC(=O)COc1cc(Cl)c(Cl)cc1Cl,144207517.0,Inactive
CN(C)CCOC(c1ccccc1)c1ccccc1.Cn1c(=O)c2[nH]c(Cl)nc2n(C)c1=O,144207521.0,Inactive
BrC(Br)C(Br)Br,144207562.0,Inactive
CO[Si](CCCNCCC[Si](OC)(OC)OC)(OC)OC,144207566.0,Inactive
COC(=O)c1ccccc1CS(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,144207591.0,Inactive
CC(COc1ccc(C(C)(C)C)cc1)OS(=O)OCCCl,144207596.0,Inactive
CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCC,144207625.0,Inactive
O=[N+]([O-])c1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,144207630.0,Inactive
Oc1oc(O)c2c1C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,144207637.0,Inactive
CCCCCCCC/C=C\CCCCCCCC(N)=O,144207642.0,Inactive
COC(=O)c1cc(C(=O)OC)cc(S(=O)(=O)O)c1,144207657.0,Inactive
CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)cc1,144207659.0,Inactive
CCC(C)=NO[Si](C)(ON=C(C)CC)ON=C(C)CC,144207662.0,Inactive
CCC(C)(C)c1cc(-n2nc3ccccc3n2)c(O)c(C(C)(C)CC)c1,144207663.0,Inactive
CC(C)CCCCCOC(=O)c1ccccc1C(=O)OCCCCCC(C)C,144207664.0,Inactive
CC(C)(c1ccc(Oc2ccc3c(c2)C(=O)OC3=O)cc1)c1ccc(Oc2ccc3c(c2)C(=O)OC3=O)cc1,144207665.0,Inactive
O=C(c1ccc2c(c1)C(=O)OC2=O)c1ccc2c(c1)C(=O)OC2=O,144207673.0,Inactive
C[C@]12C=CC3=C(CC=C4CC(=O)CCC43)[C@@H]1CC[C@@H]2O,144207737.0,Inactive
COc1ccc(C(=O)c2cccc(O)c2)c(OC)c1,144207747.0,Inactive
CC[S+](CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,144207750.0,Inactive
CC(C)(c1cc(Cl)c(O)c(Cl)c1)c1cc(Cl)c(O)c(Cl)c1,144207755.0,Inactive
C=CC(C)(CCC=C(C)C)OC(=O)c1ccccc1N,144207768.0,Inactive
CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,144207780.0,Inactive
CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,144207795.0,Inactive
O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,144207797.0,Inactive
CCCCn1cc[n+](C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,144207805.0,Inactive
CC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,144207823.0,Inactive
CCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,144207828.0,Inactive
C=C(C)C(=O)OCCCCCCCCCCCCC,144207862.0,Inactive
COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2cc3c(cc2CCN1C)OCO3,144207884.0,Inactive
C[C@]12CC[C@H]3[C@@H](CC=C4CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,144207887.0,Inactive
CCCC[P+](CCCC)(CCCC)CCCC,144207899.0,Inactive
CCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,144207915.0,Inactive
CC(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)C,144207943.0,Inactive
CC(Oc1cc(Cl)c(Cl)cc1Cl)C(=O)O,144207959.0,Inactive
CC[S+](C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,144208023.0,Inactive
COC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(C)nc(OC)n1,144208054.0,Inactive
CCCCCCCCCCCCCCCCCC(=O)O.OCCN(CCO)CCO,144208056.0,Inactive
CCCCCC[C@@H](O)C/C=C\CCCCCCCC(=O)OC,144208059.0,Inactive
CN(C)c1ccc(C2(c3ccc(N(C)C)cc3)OC(=O)c3cc(N(C)C)ccc32)cc1,144208064.0,Inactive
O=C(O)C(Br)(Br)Br,144208111.0,Inactive
OCC(O)[C@@H](O)[C@H](O)[C@H](O)CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,144208112.0,Inactive
CCCCC(CC)COC(=O)COc1ccc(Cl)cc1Cl,144208124.0,Inactive
C[C@@H]1C[C@H]2O[C@@]3(O[C@@H]2C(C)(C)O)[C@H](O)[C@@]2(C)[C@@H]4CC[C@H]5C(C)(C)[C@@H](O[C@@H]6OC[C@@H](O)[C@H](O)[C@H]6O)CC[C@@]56C[C@@]46CC[C@]2(C)[C@@H]13,144208127.0,Inactive
CC(C)CCCCOC(=O)c1ccccc1C(=O)OCCCCC(C)C,144208139.0,Inactive
C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](OCCc3ccc(O)c(O)c3)O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]2OC(=O)C=Cc2ccc(O)c(O)c2)[C@H](O)[C@H](O)[C@H]1O,144208143.0,Inactive
BrCC(Br)C1CCC(Br)C(Br)C1,144208168.0,Inactive
O=C(OCC(COC(=O)c1ccccc1)(COC(=O)c1ccccc1)COC(=O)c1ccccc1)c1ccccc1,144208186.0,Inactive
CCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCC,144208238.0,Inactive
O=[PH](=O)(OCc1ccccc1)OCc1ccccc1,144208248.0,Inactive
O=C(C=Cc1ccc(O)c(O)c1)OC(C(=O)O)C(OC(=O)C=Cc1ccc(O)c(O)c1)C(=O)O,144208253.0,Inactive
CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,144208259.0,Inactive
CCC(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,144208260.0,Inactive
CC(=O)OC(C(=O)c1ccccc1)c1ccccc1,144208278.0,Inactive
CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,144208281.0,Inactive
O=C(O)c1ccccc1O.OCCN(CCO)CCO,144208282.0,Inactive
O=C(O)c1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,144208296.0,Inactive
Cc1cc(C)cc(OP(=O)(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1,144208297.0,Inactive
OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,144208304.0,Inactive
C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,144208308.0,Inactive
CCCCCCc1ccc(-c2ccc(C#N)cc2)cc1,144208321.0,Inactive
CC(C=CC1(O)C(C)=CC(=O)CC1(C)C)=CC(=O)O,144208335.0,Inactive
O=[N+]([O-])c1cc([N+](=O)[O-])c2ccc(S(=O)(=O)O)cc2c1O,144208340.0,Inactive
CC(C)C(O)(c1ccc(OC(F)(F)F)cc1)c1cncnc1,144208354.0,Inactive
CC(COC(=O)c1ccccc1)OC(=O)c1ccccc1,144208381.0,Inactive
COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2OCCCl)n1,144208398.0,Inactive
CC(C)(O)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,144208402.0,Inactive
CC(=CC(C)CC(C)CC(C)C)c1cc(O)oc1O,144208414.0,Inactive
O=C(OC(C(=O)O)C(OC(=O)c1ccccc1)C(=O)O)c1ccccc1,144208418.0,Inactive
CCCCOC(=O)COc1ccc(Cl)cc1Cl,144208435.0,Inactive
O=P(OCCCl)(OCCCl)OCCCl,144208452.0,Inactive
ClC(Cl)=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,144208458.0,Inactive
O=S(=O)(Oc1ccc(Cl)cc1)c1ccc(Cl)cc1,144208461.0,Inactive
CCOC(=O)C(C)OC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],144208498.0,Inactive
CCc1cnc(C2=NC(=O)C(C)(C(C)C)N2)c(C(=O)O)c1,144208537.0,Inactive
CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],144208550.0,Inactive
CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC,144208567.0,Inactive
CN(C)c1ccc(Cc2ccc(N(C)C)cc2)cc1,144208587.0,Inactive
CS(=O)(=O)NC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],144208593.0,Inactive
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,144208596.0,Inactive
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC,144208601.0,Inactive
C#CC(C)(C)NC(=O)c1cc(Cl)cc(Cl)c1,144208611.0,Inactive
CCCCC(CC)COC(=O)/C=C\C(=O)OCC(CC)CCCC,144208620.0,Inactive
CC(C)(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)(C)C,144208629.0,Inactive
CC1(C)C(C(=O)O[C@H](C#N)c2cccc(Oc3ccccc3)c2)[C@@H]1C=C(Br)Br,144208630.0,Inactive
O=C(Cl)c1c(Cl)c(Cl)c(C(=O)Cl)c(Cl)c1Cl,144208647.0,Inactive
O=C(c1cc(O)c(O)c(O)c1)c1ccc(O)c(O)c1O,144208648.0,Inactive
O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,144208666.0,Inactive
O=c1n(CCO)c(=O)n(CCO)c(=O)n1CCO,144208687.0,Inactive
CCCCCCC(O)CCCCCCCCCCC(=O)O,144208690.0,Inactive
CCCCCOC(=O)c1ccccc1C(=O)OCCCCC,144208717.0,Inactive
COc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,144208758.0,Inactive
CC(C)OC(=O)COc1ccc(Cl)cc1Cl,144208761.0,Inactive
C[C@]12CC(=O)C3[C@@H](CC=C4CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,144208762.0,Inactive
Clc1nc(Cl)c(Cl)c(Cl)c1Cl,144208776.0,Inactive
COCN(COC)c1nc(N(COC)COC)nc(N(COC)COC)n1,144208797.0,Inactive
O=C(O)COc1cc(Cl)c(Cl)cc1Cl,144208803.0,Inactive
CCCCC(CC)CO[PH](=O)(=O)OCC(CC)CCCC,144208820.0,Inactive
CCOP(=S)(OCC)SCSC(C)(C)C,144208832.0,Inactive
CCc1ccc(C(c2ccc(CC)cc2)C(Cl)Cl)cc1,144208833.0,Inactive
CCCOC(=O)c1ccccc1C(=O)OCCC,144208860.0,Inactive
CN(C)c1nc(=O)n(C2CCCCC2)c(=O)n1C,144208863.0,Inactive
CC(C)NC(=O)n1cc(O)n(-c2cc(Cl)cc(Cl)c2)c1=O,144208874.0,Inactive
O=C(O)c1ccccc1C(c1ccc(O)cc1)c1ccc(O)cc1,144208898.0,Inactive
ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,144208923.0,Inactive
CCCCOC(=O)c1ccccc1C(=O)OCCCC,144208927.0,Inactive
O=C(OCCOCCOC(=O)c1ccccc1)c1ccccc1,144208930.0,Inactive
O=C1OC(=O)c2c(Cl)c(Cl)c(Cl)c(Cl)c21,144208938.0,Inactive
O=S(=O)(c1ccc(O)cc1)c1ccc(O)cc1,144208941.0,Inactive
OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,144208950.0,Inactive
CCOP(=S)(OCC)OP(=S)(OCC)OCC,144208954.0,Inactive
O=C(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,144208971.0,Inactive
O=[N+]([O-])c1ccc(/C=C/c2ccc([N+](=O)[O-])cc2S(=O)(=O)O)c(S(=O)(=O)O)c1,144208974.0,Inactive
C=C(C)C(=O)OCC(CC)(COC(=O)C(=C)C)COC(=O)C(=C)C,144208992.0,Inactive
COC(=O)C(C)Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1,144208995.0,Inactive
CC(C)N(C(=O)SCC(Cl)=C(Cl)Cl)C(C)C,144209015.0,Inactive
OCC(CO)(CBr)CBr,144209054.0,Inactive
Brc1ccc(Br)c(Br)c1,144209060.0,Inactive
CC(C)(C)c1cc(Cc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,144209061.0,Inactive
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,144209066.0,Inactive
CC(C)NCC(O)COc1cccc2ccccc12,144209084.0,Inactive
CN(C)Cc1cc(CN(C)C)c(O)c(CN(C)C)c1,144209093.0,Inactive
O=S(=O)(O)c1ccc(N=Nc2c(O)ccc3cc(S(=O)(=O)O)ccc23)cc1,144209095.0,Inactive
C=C(C)C(=O)OCCCCCCCCCCCC,144209101.0,Inactive
CCCCCCCCCCC=Cc1cc(O)oc1O,144209115.0,Inactive
CCCCSP(=O)(SCCCC)SCCCC,144209132.0,Inactive
O=[N+]([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,144209145.0,Inactive
CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1,144209203.0,Inactive
CC(C)C1(C)N=C(c2nc3ccccc3cc2C(=O)O)NC1=O,144209206.0,Inactive
CCOC(=O)CC(SP(=O)(OC)OC)C(=O)OCC,144209215.0,Inactive
CCOP(=S)(OCC)Oc1cnc2ccccc2n1,144209226.0,Inactive
Brc1ccc(Oc2ccc(Br)cc2)cc1,144209231.0,Inactive
c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,144209232.0,Inactive
CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC,144209240.0,Inactive
C=C1C[C@]23C[C@@]1(O)CC[C@H]2[C@@]12C=C[C@H](O)[C@@](C)(C(=O)O1)[C@H]2C3C(=O)O,144209250.0,Inactive
c1ccc2cc(Nc3ccc(Nc4ccc5ccccc5c4)cc3)ccc2c1,144209261.0,Inactive
O=C(NCO)N(CO)c1c(O)n(CO)c(=O)n1CO,144209266.0,Inactive
CC(C)(C)[C@@H](O)[C@@H](Cc1ccc(Cl)cc1)n1cncn1,144209277.0,Inactive
CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,144209290.0,Inactive
CC(C)(c1ccccc1)c1ccc(Nc2ccc(C(C)(C)c3ccccc3)cc2)cc1,144209297.0,Inactive
O=C(CC(C(=O)OC1CCCCC1)S(=O)(=O)O)OC1CCCCC1,144209301.0,Inactive
c1ccc(P(c2ccccc2)c2ccccc2)cc1,144209312.0,Inactive
ClCCOP(OCCCl)OCCCl,144209334.0,Inactive
O=S(=O)(O)c1cc(S(=O)(=O)O)c2c(N=Nc3ccccc3)c(O)ccc2c1,144209352.0,Inactive
Cn1cc(-c2ccccc2)c(=O)c(-c2cccc(C(F)(F)F)c2)c1,144209360.0,Inactive
CC1(C)SC2C(NC(=O)COc3ccccc3)C(=O)N2C1C(=O)O,144209374.0,Inactive
CCCCCC/C=C/CCCCCCCC(=O)O,144209376.0,Inactive
COC(=O)c1sccc1S(=O)(=O)NC(=O)Nc1nc(C)nc(OC)n1,144209382.0,Inactive
CCCN(CCC)c1c([N+](=O)[O-])cc(C(C)C)cc1[N+](=O)[O-],144209426.0,Inactive
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,144209429.0,Inactive
C=C(C)C(=O)OCCOCCOCCOC(=O)C(=C)C,144209436.0,Inactive
Clc1cccc(-c2cc(Cl)cc(Cl)c2)c1,144209446.0,Inactive
CC(CCC(=O)O)(c1ccc(O)cc1)c1ccc(O)cc1,144209453.0,Inactive
CCCCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],144209468.0,Inactive
CCCCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CCCC,144209474.0,Inactive
CC(COCC(C)OC(=O)c1ccccc1)OC(=O)c1ccccc1,144209478.0,Inactive
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,144209497.0,Inactive
CC(C)CCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC(C)C,144209500.0,Inactive
COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1,144209501.0,Inactive
CCCCOC(=O)COC(=O)c1ccccc1C(=O)OCCCC,144209512.0,Inactive
COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2)cc1OC,144209526.0,Inactive
CC(C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C)=CC(=O)O,144209528.0,Inactive
O=C(O)C1C(C(=O)O)C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl,144209537.0,Inactive
CCOP(=S)(OCC)SCCSCC,144209541.0,Inactive
C=C[Si](OCCOC)(OCCOC)OCCOC,144209542.0,Inactive
CCN(CC)C(=O)SCc1ccc(Cl)cc1,144209558.0,Inactive
c1ccc2c(c1)-c1cccc3c1c-2cc1ccccc13,144209579.0,Inactive
O=C(OCC1CCC2OC2C1)C1CCC2OC2C1,144209586.0,Inactive
CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,144209618.0,Inactive
Brc1cc(Br)c(Oc2cc(Br)c(Br)cc2Br)cc1Br,144209667.0,Inactive
Clc1cc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl,144209668.0,Inactive
CCCCCCCCC/C=C/Cc1cc(O)oc1O,144209671.0,Inactive
COc1cc(-c2ccc(N=C=O)c(OC)c2)ccc1N=C=O,144209675.0,Inactive
O=C(C=Cc1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O,144209693.0,Inactive
CCC(Cl)CCC(Cl)C(Cl)CC(Cl)C(Cl)C(Cl)CCl,144209694.0,Inactive
Cc1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,144209697.0,Inactive
CCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC,144209707.0,Inactive
COC(=O)c1ccccc1S(=O)(=O)NC(=O)N(C)c1nc(C)nc(OC)n1,144209747.0,Inactive
CCCCCCCCCCCCCCCCC(=O)O,144209748.0,Inactive
Cl[Si](Cl)(c1ccccc1)c1ccccc1,144209750.0,Inactive
CCCCCCCCCCCCCCCCCC#N,144209757.0,Inactive
CCCCCCCCCCCCOS(=O)(=O)O.N,144209759.0,Inactive
Nc1cc(S(=O)(=O)O)cc2cc(S(=O)(=O)O)cc(O)c12,144209764.0,Inactive
C=C(C)C(=O)OCCC[Si](Cl)(Cl)Cl,144209765.0,Inactive
CC(C)(c1ccccc1)c1cc(-n2nc3ccccc3n2)c(O)c(C(C)(C)c2ccccc2)c1,144209769.0,Inactive
Nc1c(S(=O)(=O)O)cc(Br)c2c1C(=O)c1ccccc1C2=O,144209774.0,Inactive
C=CCOc1c(Br)cc(C(C)(C)c2cc(Br)c(OCC=C)c(Br)c2)cc1Br,144209775.0,Inactive
Nc1c(Br)cc(Br)c2c1C(=O)c1ccccc1C2=O,144209780.0,Inactive
Brc1cc(-c2ccc(Br)c(Br)c2Br)cc(Br)c1Br,144209794.0,Inactive
CCCC[P+](CC)(CCCC)CCCC.CCOP(=O)([O-])OCC,144209813.0,Inactive
CCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,144209815.0,Inactive
CCCn1cc[n+](C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,144209823.0,Inactive
CCn1cc[n+](C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,144209829.0,Inactive
CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,144209865.0,Inactive
CCCCCCCCCCCCCCC(=O)NC(CO)CCCCCCCCCCCCCC,144209871.0,Inactive
CCCCCCCCCCCCCCBr,144209919.0,Inactive
CCCCCCCCCCCCCCCCBr,144209920.0,Inactive
